"Timestamp","Open","High","Low","Close","EMA","RSI","SlowRSI","MACD"
"20120420 21:00",670,670,670,670,,,,
"20120420 22:00",670,670,670,670,,,,
"20120421 13:00",670,670,670,670,,,,
"20120423 14:00",666.3,668.939,666.1,667.275,,,,
"20120423 15:00",667.248,669.891,666.032,668.527,,,,
"20120423 16:00",668.492,671.766,668.306,670.255,,,,
"20120423 17:00",670.222,672.462,669.576,672.462,,,,
"20120423 18:00",672.434,672.672,670.152,670.224,,,,
"20120423 19:00",670.257,672.368,670.193,671.988,,,,
"20120423 20:00",671.962,671.971,671.586,671.854,670.2585,,,
"20120423 21:00",671.878,671.958,671.829,671.836,670.545318181818,,,
"20120423 22:00",670.5,671.271,669.85,671.225,670.668896694215,,,
"20120423 23:00",671.25,672.025,670.25,671.2,670.76546093163,,,
"20120424 00:00",671.225,672.23,670.1,671.969,670.984286216788,,,
"20120424 01:00",671.943,672.407,670.9,671.8,671.132597813736,,,
"20120424 02:00",671.887,672.992,671.5,672,671.290307302148,,,
"20120424 03:00",672.087,672.308,669.2,669.2,670.91025142903,,,
"20120424 04:00",669.3,670.551,669.2,670.3,670.799296623752,,,
"20120424 05:00",670.4,671.39,670,671.3,670.890333601251,,,
"20120424 06:00",671.387,672.448,671.1,672.3,671.146636582842,,,0.360886582841886
"20120424 07:00",672.2,675.772,671.9,673.326,671.542884476871,58.0082827699124,,0.515205905442031
"20120424 08:00",673.294,673.947,670.15,672.9,671.789632753803,56.7821293360523,,0.583637855844017
"20120424 09:00",672.8,675.172,672.65,673.8,672.155154071294,58.7224692788066,,0.702111068377917
"20120424 10:00",673.891,675.164,672.897,672.939,672.297671512876,56.182365190196,,0.703108795952744
"20120424 11:00",672.912,676.878,672.7,676.871,673.129185783262,63.7252630717535,,1.03210522985535
"20120424 12:00",676.9,677.331,675.5,675.5,673.560242913578,59.9382754941218,,1.13907479382908
"20120424 13:00",675.571,676.429,671.1,671.705,673.2229260202,51.0915588498803,,0.869964388046355
"20120424 14:00",671.785,674.729,671.5,673.113,673.202939471073,53.7571279330629,,0.777593232457434
"20120424 15:00",673.157,674.579,670.5,670.5,672.711495930878,48.5844379085965,,0.469516000701788
"20120424 16:00",670.587,670.75,664.95,666.014,671.493769397991,41.3875269865346,54.8179436818917,-0.155069586454147
"20120424 17:00",665.977,668.043,665.5,665.5,670.403993143811,40.6610731432098,52.2439672203132,-0.659242127829998
"20120424 18:00",665.591,666.936,665.1,666.2,669.639630754027,42.1175276951313,50.4027963975528,-0.960439253648019
"20120424 19:00",666.25,667.264,665.6,667.035,669.166061526022,43.8480875769132,49.2110311574365,-1.09447800473163
"20120424 20:00",666.9,667.966,666.8,667.6,668.881323066745,45.0189106340741,48.4488274259161,-1.12583174679366
"20120424 21:00",667.5,667.5,667.1,667.1,668.557446145519,44.1611520749276,47.6692500893727,-1.17283678101637
"20120424 22:00",666.85,667.572,664.9,667.5,668.36518320997,45.0429316158391,47.1917376396393,-1.15269181880001
"20120424 23:00",667.591,668.332,667.1,667.9,668.280604444521,45.9415260923588,46.9644264492247,-1.0831872481757
"20120425 00:00",667.986,668.736,667.986,668.466,668.314312727335,47.2267733043475,47.0121258774288,-0.963974994628302
"20120425 01:00",668.3,668.35,665.65,666.7,668.020801322365,43.8061252499598,46.4292166724345,-1.01193518798266
"20120425 02:00",666.786,668.133,666.7,667.7,667.962473809208,46.1317450731454,46.3751309271092,-0.943335414440298
"20120425 03:00",667.78,667.842,667.7,667.7,667.914751298443,46.1317450731454,46.3308789536612,-0.876218951524606
"20120425 04:00",667.761,668.235,667.279,667.95,667.921160153271,46.7423002869146,46.4056828324345,-0.789717691937312
"20120425 05:00",667.9,668.277,667.45,667.5,667.844585579949,45.7595954058399,46.2882123912355,-0.750970565715761
"20120425 06:00",667.582,668.805,666.15,667.5,667.781933656322,45.7595954058399,46.1921002120727,-0.709283808803434
"20120425 07:00",667.45,668.89,667.45,668.1,667.839763900627,47.3935630266805,46.4105479965468,-0.61419475829598
"20120425 08:00",668.192,669.245,666.9,669,668.050715918695,49.7821774861332,47.023571540108,-0.45524667747361
"20120425 09:00",668.95,670.413,667.1,667.1,667.877858478932,45.2194938979944,46.6955574233601,-0.494202917601228
"20120425 10:00",667.2,670.337,667.2,670.2,668.300066028217,52.669728475886,47.7817703420011,-0.246084759122482
"20120425 11:00",670.15,671.506,669.8,670.633,668.724235841269,53.5975981168078,48.8391935737841,-0.0206624901339865
"20120425 12:00",670.5,671.097,665.3,665.4,668.119829324674,42.8988521778402,47.7591315017943,-0.306507260880494
"20120425 13:00",665.49,666.99,662.55,666.4,667.807133083824,45.1031029614512,47.2762172217319,-0.426219065010969
"20120425 14:00",666.477,667.227,664.638,665.15,667.324017977674,42.9229252985893,46.4847095993424,-0.615681585557468
"20120425 15:00",665.221,666.313,654.992,657.5,665.537832890824,32.7307078766428,43.983982013397,-1.40760957114719
"20120425 16:00",657.563,658.164,652.15,655.629,663.736226910675,30.8450880810776,41.5950922075207,-2.13145912634741
"20120425 17:00",655.658,663.9,655.55,660.45,663.138731108734,40.1906896942496,41.3397462960169,-2.2129848295242
"20120425 18:00",660.3,663.924,657.8,661.6,662.858961816237,42.1535878304193,41.4877174840901,-2.1354478421872
"20120425 19:00",661.689,663.178,661.1,662.365,662.769150576921,43.4530924184556,41.8450583812474,-1.97483911403413
"20120425 20:00",662.25,662.782,661.449,662.3,662.683850472026,43.3659602198453,42.1215859882652,-1.82737829598079
"20120425 21:00",662.4,662.4,662.4,662.4,662.632241295294,43.5492720815004,42.3811652779443,-1.67791806623597
"20120425 22:00",660.9,661.624,658.726,659.05,661.98092469615,39.0878251161343,41.7823761576152,-1.82826710713937
"20120425 23:00",659,662.36,658.888,661.95,661.975302024122,44.2886047818618,42.2380540892964,-1.65682389313918
"20120426 00:00",662,663.877,662,663.3,662.216156201555,46.5258836995435,43.0176594729777,-1.38433867596768
"20120426 01:00",663.389,663.693,663.1,663.3,662.413218710363,46.5258836995435,43.6555184232624,-1.15865760739541
"20120426 02:00",663.4,663.659,663.2,663.6,662.628997126661,47.0494680990141,44.27260018249,-0.945557637025672
"20120426 03:00",663.689,664.154,663.35,663.8,662.841906739995,47.4108152671944,44.8431847433453,-0.754118998578292
"20120426 04:00",663.889,664.093,663.2,663.5,662.961560059996,46.9054040647797,45.2181337108788,-0.625320370141822
