"Timestamp","Open","High","Low","Close"
"20030912 00:00",6.165,6.275,6.135,6.25
"20030915 00:00",6.229,6.279,6.186,6.214
"20030916 00:00",6.231,6.244,6.113,6.128
"20030917 00:00",6.131,6.213,6.123,6.203
"20030918 00:00",6.208,6.318,6.205,6.288
"20030919 00:00",6.29,6.41,6.283,6.398
"20030922 00:00",6.42,6.542,6.405,6.532
"20030923 00:00",6.54,6.62,6.497,6.542
"20030924 00:00",6.534,6.602,6.476,6.546
"20030925 00:00",6.554,6.641,6.554,6.581
"20030926 00:00",6.576,6.631,6.536,6.586
"20030929 00:00",6.59,6.86,6.59,6.85
"20030930 00:00",6.842,6.93,6.754,6.79
"20031001 00:00",6.792,6.904,6.792,6.889
"20031002 00:00",6.892,7.029,6.889,6.984
"20031003 00:00",6.977,6.984,6.788,6.798
"20031006 00:00",6.767,6.892,6.707,6.852
"20031007 00:00",6.867,6.922,6.857,6.894
"20031008 00:00",6.884,6.911,6.796,6.801
"20031009 00:00",6.793,6.976,6.791,6.941
"20031010 00:00",6.936,7.377,6.926,7.146
"20031013 00:00",7.155,7.415,7.15,7.325
"20031014 00:00",7.33,7.465,7.32,7.435
"20031015 00:00",7.414,7.422,7.239,7.304
"20031016 00:00",7.284,7.339,7.213,7.273
"20031017 00:00",7.278,7.448,7.278,7.308
"20031020 00:00",7.307,7.442,7.297,7.302
"20031021 00:00",7.304,7.359,7.231,7.311
"20031022 00:00",7.316,7.516,7.313,7.506
"20031023 00:00",7.495,7.704,7.495,7.65
"20031024 00:00",7.635,7.69,7.565,7.655
"20031027 00:00",7.671,7.82,7.596,7.601
"20031028 00:00",7.586,7.856,7.581,7.856
"20031029 00:00",7.866,8.025,7.806,8
"20031030 00:00",8.006,8.046,7.901,7.971
"20031031 00:00",7.996,8.046,7.832,7.946
"20031103 00:00",8.017,8.032,7.897,7.947
"20031104 00:00",7.932,7.932,7.589,7.628
"20031105 00:00",7.509,7.719,7.499,7.709
"20031106 00:00",7.759,7.769,7.619,7.624
"20031107 00:00",7.56,7.649,7.44,7.44
"20031110 00:00",7.436,7.61,7.361,7.61
"20031111 00:00",7.675,7.77,7.631,7.745
"20031112 00:00",7.76,7.9,7.671,7.671
"20031113 00:00",7.676,7.771,7.641,7.751
"20031114 00:00",7.771,7.826,7.661,7.771
"20031117 00:00",7.807,7.832,7.717,7.782
"20031118 00:00",7.772,7.787,7.513,7.757
"20031119 00:00",7.748,7.75,7.453,7.468
"20031120 00:00",7.454,7.583,7.429,7.583
"20031121 00:00",7.574,7.618,7.379,7.504
"20031124 00:00",7.475,7.51,7.335,7.35
"20031125 00:00",7.335,7.455,7.293,7.445
"20031126 00:00",7.436,7.5,7.406,7.456
"20031128 00:00",7.476,7.566,7.456,7.556
"20031201 00:00",7.577,7.617,7.502,7.602
"20031202 00:00",7.542,7.757,7.517,7.722
"20031203 00:00",7.727,7.827,7.727,7.772
"20031204 00:00",7.737,7.792,7.658,7.688
"20031205 00:00",7.673,7.703,7.568,7.573
"20031208 00:00",7.609,7.734,7.604,7.704
"20031209 00:00",7.729,7.871,7.709,7.849
"20031210 00:00",7.864,7.879,7.759,7.839
"20031211 00:00",7.799,7.809,7.62,7.67
"20031212 00:00",7.64,7.785,7.63,7.76
"20031215 00:00",7.751,7.786,7.651,7.721
"20031216 00:00",7.706,7.716,7.571,7.636
"20031217 00:00",7.645,7.69,7.6,7.665
"20031218 00:00",7.643,7.651,7.517,7.567
"20031219 00:00",7.711,7.711,7.592,7.622
"20031222 00:00",7.565,7.585,7.51,7.515
"20031223 00:00",7.427,7.504,7.397,7.402
"20031224 00:00",7.269,7.606,7.269,7.586
"20031226 00:00",7.618,7.945,7.598,7.935
"20031229 00:00",7.908,7.96,7.828,7.848
"20031230 00:00",7.79,7.854,7.7,7.77
"20031231 00:00",7.78,7.9,7.761,7.88
"20040102 00:00",7.861,8.015,7.854,7.911
"20040105 00:00",7.923,8.003,7.844,7.949
"20040106 00:00",7.954,7.999,7.897,7.954
"20040107 00:00",7.95,7.979,7.801,7.886
"20040108 00:00",7.876,7.926,7.816,7.926
"20040109 00:00",7.917,7.957,7.858,7.887
"20040112 00:00",7.874,8.228,7.83,8.173
"20040113 00:00",8.168,8.437,8.163,8.328
"20040114 00:00",8.331,8.428,8.219,8.369
"20040115 00:00",8.359,8.396,8.255,8.305
"20040116 00:00",8.29,8.336,8.201,8.311
"20040120 00:00",8.294,8.359,8.23,8.245
"20040121 00:00",8.235,8.405,8.166,8.38
"20040122 00:00",8.385,8.411,8.326,8.361
"20040123 00:00",8.341,8.506,8.292,8.347
"20040126 00:00",8.349,8.494,8.344,8.429
"20040127 00:00",8.399,8.447,8.291,8.321
"20040128 00:00",8.288,8.288,7.993,8.013
"20040129 00:00",8.003,8.113,7.974,8.053
"20040130 00:00",8.064,8.174,8.019,8.174
"20040202 00:00",8.096,8.106,7.873,7.893
"20040203 00:00",7.898,8.023,7.883,7.988
"20040204 00:00",7.998,8.098,7.989,8.029
"20040205 00:00",8.026,8.304,8.019,8.299
"20040206 00:00",8.289,8.414,8.289,8.369
"20040209 00:00",8.272,8.477,8.162,8.452
"20040210 00:00",8.437,8.577,8.243,8.323
"20040211 00:00",8.318,8.428,8.209,8.359
"20040212 00:00",8.356,8.394,8.075,8.185
"20040213 00:00",8.21,8.275,8.145,8.275
"20040217 00:00",8.313,8.51,8.313,8.485
"20040218 00:00",8.48,8.57,8.421,8.501
"20040219 00:00",8.496,8.78,8.461,8.75
"20040220 00:00",8.745,8.9,8.74,8.79
"20040223 00:00",8.896,9.105,8.896,9.051
"20040224 00:00",9.041,9.25,8.976,9.24
"20040225 00:00",9.228,9.435,9.091,9.261
"20040226 00:00",9.263,9.301,9.101,9.211
"20040227 00:00",9.201,9.391,9.121,9.381
"20040301 00:00",9.414,9.561,9.362,9.561
"20040302 00:00",9.551,9.741,9.242,9.252
"20040303 00:00",9.242,9.442,9.222,9.422
"20040304 00:00",9.432,9.524,9.243,9.347
"20040305 00:00",9.345,9.398,9.238,9.373
"20040308 00:00",9.383,9.421,9.064,9.154
"20040309 00:00",9.159,9.463,9.134,9.458
"20040310 00:00",9.454,9.564,9.204,9.234
"20040311 00:00",9.214,9.499,9.204,9.429
"20040312 00:00",9.479,9.579,9.424,9.544
"20040315 00:00",9.515,9.784,9.515,9.76
"20040316 00:00",9.785,9.952,9.74,9.885
"20040317 00:00",9.88,9.975,9.74,9.945
"20040318 00:00",9.95,10.185,9.942,10.175
"20040319 00:00",10.185,10.325,10.115,10.245
"20040322 00:00",10.345,10.605,10.345,10.555
"20040323 00:00",10.543,10.543,10.411,10.516
"20040324 00:00",10.506,10.623,10.136,10.236
"20040325 00:00",10.231,10.376,10.147,10.306
"20040326 00:00",10.301,10.367,10.087,10.137
"20040329 00:00",10.118,10.217,9.998,10.118
"20040330 00:00",10.125,10.228,10.108,10.158
"20040331 00:00",10.148,10.163,9.799,9.948
"20040401 00:00",9.988,10.328,9.981,10.318
"20040402 00:00",10.343,10.448,10.244,10.448
"20040405 00:00",10.484,10.629,10.21,10.21
"20040406 00:00",10.22,10.242,10.015,10.08
"20040407 00:00",10.09,10.27,10.09,10.14
"20040408 00:00",10.15,10.29,9.851,9.861
"20040412 00:00",9.891,9.921,9.642,9.662
"20040413 00:00",9.644,9.767,9.617,9.712
"20040414 00:00",9.732,10.152,9.632,10.102
"20040415 00:00",10.162,10.292,9.623,9.623
"20040416 00:00",9.63,9.755,9.473,9.645
"20040419 00:00",9.705,9.755,9.551,9.626
"20040420 00:00",9.638,9.666,9.456,9.476
"20040421 00:00",9.471,9.471,9.197,9.316
"20040422 00:00",9.344,9.461,9.294,9.386
"20040423 00:00",9.377,9.616,9.337,9.576
"20040426 00:00",9.609,9.617,9.467,9.567
"20040427 00:00",9.564,9.986,9.547,9.917
"20040428 00:00",9.927,9.969,9.697,9.797
"20040429 00:00",9.799,10.087,9.777,9.987
"20040430 00:00",10.007,10.247,9.967,10.087
"20040503 00:00",10.15,10.302,10.047,10.202
"20040504 00:00",10.175,10.297,10.103,10.187
"20040505 00:00",10.195,10.248,10.113,10.208
"20040506 00:00",10.198,10.198,9.978,9.998
"20040507 00:00",9.981,10.338,9.868,10.298
"20040510 00:00",10.278,10.293,10.009,10.129
"20040511 00:00",10.134,10.239,10.109,10.199
"20040512 00:00",10.226,10.354,9.712,9.712
"20040513 00:00",9.724,9.839,9.6,9.809
"20040514 00:00",9.805,9.849,9.315,9.315
"20040517 00:00",9.236,9.241,8.816,9.021
"20040518 00:00",9.046,9.148,8.701,8.721
"20040519 00:00",8.724,9.121,8.701,9.091
"20040520 00:00",9.121,9.121,8.622,8.672
"20040521 00:00",8.659,8.792,8.512,8.712
"20040524 00:00",8.817,8.822,8.552,8.657
"20040525 00:00",8.63,8.952,8.63,8.827
"20040526 00:00",8.842,8.932,8.643,8.718
"20040527 00:00",8.698,8.708,8.213,8.213
"20040528 00:00",8.168,8.293,8.113,8.213
"20040601 00:00",8.274,8.634,8.274,8.634
"20040602 00:00",8.684,8.754,8.444,8.484
"20040603 00:00",8.419,8.436,8.004,8.084
"20040604 00:00",8.072,8.439,8.002,8.394
"20040607 00:00",8.262,8.59,8.155,8.475
"20040608 00:00",8.455,8.655,8.422,8.505
"20040609 00:00",8.507,8.625,8.475,8.515
"20040610 00:00",8.52,8.565,8.385,8.475
"20040614 00:00",8.526,8.955,8.436,8.736
"20040615 00:00",8.726,8.916,8.696,8.826
"20040616 00:00",8.816,8.841,8.506,8.696
"20040617 00:00",8.716,8.956,8.476,8.616
"20040618 00:00",8.626,8.776,8.506,8.721
"20040621 00:00",8.714,8.936,8.646,8.877
"20040622 00:00",8.912,8.977,8.807,8.867
"20040623 00:00",8.887,9.187,8.867,9.167
"20040624 00:00",9.197,9.397,9.119,9.227
"20040625 00:00",9.197,9.252,9.134,9.207
"20040628 00:00",9.157,9.207,8.703,8.838
"20040629 00:00",8.84,8.934,8.778,8.8
"20040630 00:00",8.79,8.801,8.289,8.554
"20040701 00:00",8.552,8.798,8.546,8.738
"20040702 00:00",8.723,8.87,8.701,8.78
"20040706 00:00",8.676,8.933,8.648,8.819
"20040707 00:00",8.828,9.346,8.792,8.834
"20040708 00:00",8.813,8.819,8.518,8.72
"20040709 00:00",8.737,8.877,8.641,8.703
"20040712 00:00",8.664,8.704,8.335,8.364
"20040713 00:00",8.328,8.36,8.095,8.146
"20040714 00:00",8.163,8.321,8.016,8.299
"20040715 00:00",8.274,8.277,7.934,7.939
"20040716 00:00",7.935,7.935,7.443,7.475
"20040719 00:00",7.413,7.574,7.351,7.42
"20040720 00:00",7.411,7.659,7.395,7.584
"20040721 00:00",7.59,7.684,7.386,7.386
"20040722 00:00",7.387,7.441,6.86,6.86
"20040723 00:00",6.856,7.092,6.778,6.977
"20040726 00:00",6.868,6.936,6.565,6.93
"20040727 00:00",6.924,7.089,6.82,6.849
"20040728 00:00",6.836,6.874,6.444,6.475
"20040729 00:00",6.503,6.649,6.359,6.401
"20040730 00:00",6.431,6.503,6.152,6.162
"20040802 00:00",6,6.045,5.856,5.928
"20040803 00:00",5.932,5.969,5.85,5.964
"20040804 00:00",5.962,6.032,5.875,5.875
"20040805 00:00",5.879,6.056,5.853,6.036
"20040806 00:00",6.023,6.051,5.874,5.916
"20040809 00:00",5.898,6.028,5.898,5.986
"20040810 00:00",5.975,5.975,5.868,5.903
"20040811 00:00",5.925,5.932,5.779,5.794
"20040812 00:00",5.793,6.171,5.749,6.088
"20040813 00:00",6.107,6.122,5.989,6.046
"20040816 00:00",5.979,5.979,5.808,5.915
"20040817 00:00",5.755,5.952,5.755,5.901
"20040818 00:00",5.906,6.012,5.855,5.976
"20040819 00:00",5.971,5.991,5.844,5.955
"20040820 00:00",5.945,5.962,5.858,5.919
"20040823 00:00",5.879,6.212,5.839,6.164
"20040824 00:00",6.167,6.179,6.093,6.123
"20040825 00:00",6.103,6.324,6.087,6.193
"20040826 00:00",6.18,6.223,6.106,6.132
"20040827 00:00",6.119,6.171,5.954,6.01
"20040830 00:00",6.018,6.356,6.018,6.26
"20040831 00:00",6.264,6.35,6.178,6.329
"20040901 00:00",6.299,6.581,6.279,6.44
"20040902 00:00",6.445,6.46,6.282,6.343
"20040903 00:00",6.338,6.338,6.135,6.166
"20040907 00:00",6.052,6.055,5.84,5.885
"20040908 00:00",5.905,5.95,5.824,5.889
"20040909 00:00",5.879,5.924,5.843,5.858
"20040910 00:00",5.863,5.918,5.616,5.767
"20040913 00:00",5.755,5.767,5.679,5.749
"20040914 00:00",5.724,5.794,5.693,5.698
"20040915 00:00",5.693,5.763,5.678,5.723
"20040916 00:00",5.702,5.793,5.601,5.616
"20040917 00:00",5.606,5.656,5.563,5.565
"20040920 00:00",5.561,5.561,5.462,5.472
"20040921 00:00",5.465,5.502,5.452,5.462
"20040922 00:00",5.459,5.486,5.393,5.426
"20040923 00:00",5.42,5.465,5.377,5.415
"20040924 00:00",5.41,5.412,5.263,5.268
"20040927 00:00",5.257,5.372,5.247,5.342
"20040928 00:00",5.331,5.371,5.306,5.351
"20040929 00:00",5.353,5.426,5.343,5.36
"20040930 00:00",5.355,5.358,5.279,5.309
"20041001 00:00",5.307,5.424,5.299,5.379
"20041004 00:00",5.352,5.367,5.246,5.281
"20041005 00:00",5.286,5.331,5.216,5.261
"20041006 00:00",5.265,5.361,5.228,5.295
"20041007 00:00",5.277,5.345,5.264,5.284
"20041008 00:00",5.279,5.354,5.264,5.309
"20041011 00:00",5.292,5.427,5.28,5.417
"20041012 00:00",5.409,5.412,5.08,5.15
"20041013 00:00",5.155,5.163,5.09,5.12
"20041014 00:00",5.112,5.184,5.107,5.169
"20041015 00:00",5.161,5.199,5.148,5.163
"20041018 00:00",5.144,5.192,5.094,5.166
"20041019 00:00",5.171,5.306,5.151,5.291
"20041020 00:00",5.286,5.356,5.266,5.351
"20041021 00:00",5.338,5.388,5.285,5.295
"20041022 00:00",5.287,5.349,5.27,5.317
"20041025 00:00",5.313,5.463,5.31,5.422
"20041026 00:00",5.412,5.44,5.362,5.402
"20041027 00:00",5.39,5.413,5.286,5.294
"20041028 00:00",5.296,5.344,5.274,5.314
