"Timestamp","Open","High","Low","Close"
"20031105 00:00",109.479,109.692,108.683,108.714
"20031106 00:00",108.681,108.959,107.666,107.853
"20031107 00:00",107.914,108.662,106.997,107.872
"20031110 00:00",107.625,108.152,107.239,107.646
"20031112 00:00",107.757,108.534,107.565,108.437
"20031113 00:00",108.435,110.183,108.213,110.057
"20031114 00:00",109.992,110.955,109.672,110.923
"20031117 00:00",110.99,111.704,110.737,110.916
"20031118 00:00",110.883,111.782,110.625,111.656
"20031119 00:00",111.654,111.811,110.233,110.42
"20031120 00:00",110.512,111.728,110.417,111.442
"20031121 00:00",111.377,112.028,111.246,111.366
"20031124 00:00",111.432,111.525,110.357,110.481
"20031125 00:00",110.448,111.473,110.097,111.158
"20031126 00:00",110.812,111.06,110.14,110.203
"20031128 00:00",110.06,110.15,109.166,109.26
"20031201 00:00",109.074,109.134,107.833,108.779
"20031202 00:00",108.714,109.056,108.105,108.767
"20031203 00:00",108.797,109.17,107.998,108.344
"20031204 00:00",108.342,109.029,108.115,108.838
"20031205 00:00",108.867,111.199,108.773,110.534
"20031208 00:00",110.57,110.785,109.676,109.833
"20031209 00:00",109.894,110.865,108.652,109.03
"20031210 00:00",108.997,109.717,108.925,109.334
"20031211 00:00",109.364,110.27,108.599,110.176
"20031212 00:00",110.173,110.862,109.63,110.226
"20031215 00:00",109.694,110.666,109.536,110.095
"20031216 00:00",110.093,110.654,109.896,110.588
"20031217 00:00",110.649,111.62,110.586,111.144
"20031218 00:00",111.111,112.143,110.947,112.111
"20031219 00:00",112.046,112.166,111.375,111.909
"20031222 00:00",112.23,112.476,111.369,111.651
"20031223 00:00",111.649,111.803,110.439,110.66
"20031224 00:00",110.721,111.628,110.621,111.596
"20031226 00:00",111.575,112.015,111.354,111.95
"20031229 00:00",111.89,111.953,110.65,110.744
"20031230 00:00",110.805,110.837,109.914,110.385
"20031231 00:00",110.351,110.503,110.123,110.469
"20040102 00:00",110.201,110.201,108.365,108.963
"20040105 00:00",108.904,109.024,108.172,108.767
"20040106 00:00",108.797,110.333,108.766,110.047
"20040107 00:00",109.983,110.635,109.503,110.382
