"Timestamp","Open","High","Low","Close","EMA","RSI","SlowRSI","MACD"
"20020710 00:00",0.63895,0.63895,0.63895,0.63895,0.641567638494545,48.6546013367733,53.0084169815372,-0.000497969614504434
"20020711 00:00",0.63635,0.63635,0.63635,0.63635,0.640618976950082,45.2488639758043,51.597589162313,-0.000902287529533918
"20020712 00:00",0.6381,0.6381,0.638,0.638,0.640142799322794,47.6946601125723,50.8879656987238,-0.00104310663495344
"20020715 00:00",0.63945,0.63945,0.63945,0.63945,0.640016835809559,49.7702823256328,50.68475053998,-0.00100374577126039
"20020716 00:00",0.64215,0.64215,0.64215,0.64215,0.640404683844184,53.3952537362729,51.1775693029423,-0.00072346139560453
"20020717 00:00",0.64115,0.64115,0.64115,0.64115,0.640540195872515,51.9340568824597,51.3151124992182,-0.000590030773008898
"20020718 00:00",0.64295,0.64295,0.64295,0.64295,0.640978342077512,54.3034565557406,51.8584477822223,-0.000325196316057097
"20020719 00:00",0.6413,0.6413,0.6409,0.6409,0.640964098063419,51.2734000720399,51.75207547128,-0.000301008102191247
"20020721 00:00",0.6409,0.6409,0.6409,0.6409,0.64095244387007,51.27340007204,51.6650435805091,-0.000277890279767767
"20020722 00:00",0.63875,0.63875,0.63875,0.63875,0.640551999530057,48.1511525806738,51.0261543078118,-0.000442112319795962
"20020723 00:00",0.63255,0.63255,0.63255,0.63255,0.639097090524592,40.6392416879361,49.1376247405616,-0.00109282019670354
"20020724 00:00",0.63285,0.63285,0.63285,0.63285,0.637961255883757,41.1072050645194,47.6775484358267,-0.00152961572122468
"20020725 00:00",0.63415,0.63415,0.63415,0.63415,0.637268300268528,43.1514380929416,46.8546192825749,-0.00171391689788358
"20020726 00:00",0.6309,0.6309,0.6306,0.6306,0.636055882037887,39.2365410483415,45.4695141490779,-0.00212802873172391
"20020729 00:00",0.6275,0.6275,0.6275,0.6275,0.634500267121907,36.2163174589138,43.7871147508662,-0.00266612833631186
"20020730 00:00",0.62475,0.62475,0.62475,0.62475,0.632727491281561,33.7877245613751,41.9690438073224,-0.00325639032349501
"20020731 00:00",0.6249,0.6249,0.6249,0.6249,0.63130431104855,34.0416785201563,40.5277046642013,-0.00362396278459598
"20020801 00:00",0.63055,0.63055,0.63055,0.63055,0.631167163585177,42.7481047699801,40.9314137743429,-0.00334413178766912
"20020802 00:00",0.6283,0.6283,0.6283,0.6283,0.630645861115145,40.5067617791023,40.8542043206628,-0.00327388231743031
"20020804 00:00",0.6284,0.6284,0.6284,0.6284,0.630237522730573,40.6523375005558,40.8175012624615,-0.00315653085128065
"20020805 00:00",0.62785,0.62785,0.62785,0.62785,0.62980342768865,40.0844834622805,40.6842252987922,-0.00306262079016939
"20020806 00:00",0.62845,0.62845,0.62845,0.62845,0.629557349927078,41.0303818115686,40.7471628465698,-0.00288812250614046
"20020807 00:00",0.63315,0.63315,0.63315,0.63315,0.630210559031245,47.8225857195544,42.0336033689306,-0.00230201126547591
"20020808 00:00",0.63155,0.63155,0.63155,0.63155,0.630454093752837,45.9269766585196,42.7414894215831,-0.0019668031822917
"20020809 00:00",0.6365,0.6365,0.6365,0.6365,0.631553349434139,52.1090075353988,44.444674533186,-0.00125603350716752
"20020811 00:00",0.6362,0.6362,0.6362,0.6362,0.632398194991568,51.7316963436028,45.7695875896254,-0.000734103860090096
"20020812 00:00",0.63905,0.63905,0.63905,0.63905,0.63360761408401,54.9907300661458,47.4461589489927,-8.82753532043257e-05
