"Timestamp","Open","High","Low","Close","EMA","RSI","SlowRSI","MACD"
"20030115 00:00",33.2,33.2,33.2,33.2,,,,
"20030122 00:00",33.23,33.601,32.798,32.968,,,,
"20030123 00:00",32.894,33.044,32.039,32.39,,,,
"20030124 00:00",32.386,33.44,32.236,33.42,,,,
"20030127 00:00",33.124,33.244,32.32,32.401,,,,
"20030128 00:00",32.818,32.918,32.517,32.767,,,,
"20030129 00:00",32.843,33.996,32.813,33.795,,,,
"20030130 00:00",33.661,34.112,33.51,33.961,,,,
"20030131 00:00",33.605,33.956,33.344,33.604,,,,
"20030203 00:00",33.138,33.328,32.737,32.867,33.1373,,,
"20030204 00:00",33.003,33.834,32.983,33.654,33.2312454545455,,,
"20030205 00:00",34.101,34.281,33.178,34.009,33.3726553719008,,,
"20030206 00:00",34.346,34.526,33.975,34.225,33.5276271224643,,,
"20030207 00:00",34.671,35.322,34.42,35.221,33.8355131001981,,,
"20030210 00:00",35.086,35.126,34.354,34.554,33.9661470819802,,,
"20030211 00:00",34.62,35.7,34.52,35.5,34.2450294307111,,,
"20030212 00:00",35.726,35.945,35.145,35.795,34.5268422614909,,,
"20030213 00:00",36.211,36.441,35.82,36.44,34.874689123038,,,
"20030214 00:00",36.435,36.935,35.915,36.835,35.2311092824856,,,
"20030218 00:00",36.8,37.473,36.747,37.463,35.636907594761,,,1.38345759476098
"20030219 00:00",37.03,37.729,36.893,37.544,35.9836516684408,68.8476223533495,,1.41681595415508
"20030220 00:00",37.418,37.459,36.401,36.449,36.068260455997,62.5876042116451,,1.3221710002147
"20030221 00:00",36.922,37.707,36.87,37.308,36.2936676458157,65.2004608257464,,1.30358670963174
"20030224 00:00",37.355,38.125,37.355,38.094,36.621000801122,67.3938010743122,,1.33530852552692
"20030225 00:00",38.644,38.664,37.382,37.59,36.7971824736452,64.643733705734,,1.29203231953544
"20030226 00:00",37.692,39.5,37.64,39.239,37.2411492966188,69.0003269046806,,1.38039439528139
"20030227 00:00",39.754,41.515,38.449,38.6,37.4882130608699,65.6982222878113,,1.3665776739456
"20030228 00:00",38.856,38.959,37.609,37.963,37.5745379588936,62.5567803480082,,1.27753451358109
"20030303 00:00",37.086,37.311,36.431,36.888,37.4497128754584,57.6591180028539,,1.09642404398517
"20030304 00:00",37.525,38.269,37.319,37.945,37.5397650799205,60.8329114545417,64.4420581168683,1.03488470858759
"20030305 00:00",38.158,38.311,36.87,37.683,37.5658077926622,59.66597238415,63.5736788927377,0.948725551932448
"20030306 00:00",37.886,38.134,37.523,37.905,37.6274791030873,60.3444593847288,62.9865480730997,0.887738028141285
"20030307 00:00",37.718,38.729,37.666,38.677,37.8183010843441,62.6446482198574,62.9243844634193,0.894059159392995
"20030310 00:00",38.386,38.452,37.712,37.935,37.8395190690088,59.1721656065263,62.2421628530751,0.819014470243516
"20030311 00:00",37.912,37.992,36.887,37.29,37.7396065110072,56.3157701294513,61.1646369033253,0.693435683552885
"20030312 00:00",37.014,38.497,36.932,38.371,37.8544053271877,59.7440285988983,60.9063444843386,0.682060292824275
"20030313 00:00",38.144,38.286,36.148,36.552,37.6176043586081,52.4527965311344,59.3693357655742,0.504339803707865
"20030314 00:00",35.287,35.884,34.174,35.68,37.265312657043,49.4099436422631,57.5585371976995,0.288549488323724
"20030317 00:00",36.209,36.61,34.194,35.141,36.8790739921261,47.6127923643575,55.7502199552736,0.0771454109038814
"20030318 00:00",34.95,36.403,34.637,34.98,36.5337878117395,47.0744371558344,54.1728049008301,-0.0946237617472292
"20030319 00:00",34.683,35.366,33.844,34.018,36.0763718459687,43.9489389637738,52.3139201850017,-0.3034291014717
"20030320 00:00",33.274,34.825,31.971,32.451,35.4172133285198,39.4570496752935,49.9763073650548,-0.58841610011671
"20030321 00:00",31.566,31.851,30.228,30.966,34.6079018142435,35.8063618522578,47.3999536354553,-0.917762906903853
"20030324 00:00",31.783,32.782,31.328,32.495,34.2237378480174,41.6569147024232,46.3557647385404,-1.01329213778257
"20030325 00:00",32.889,33.561,31.395,31.564,33.7401491483779,39.3578315952803,45.0834132579476,-1.1470684578221
"20030326 00:00",32.072,32.618,31.78,32.215,33.4628493032183,41.72514875057,44.4728197111517,-1.16987138810553
"20030327 00:00",33.278,34.146,32.882,34.035,33.5668767026331,47.7299846684169,45.0650315215635,-1.00891820856459
"20030328 00:00",33.803,34.403,33.294,33.609,33.5745354839726,46.5482023427999,45.3346989436065,-0.909183721396815
"20030331 00:00",33.862,34.22,33.376,34.154,33.6798926687048,48.27295630708,45.8689275551471,-0.772424707581756
"20030401 00:00",33.442,33.551,32.381,32.593,33.4822758198494,43.9930729729852,45.5278630856631,-0.792963711076553
"20030402 00:00",31.496,31.658,30.746,31.198,33.0669529435131,40.606421881634,44.6330555940215,-0.915216155896047
"20030403 00:00",30.762,31.787,30.762,31.476,32.7776887719653,41.5502989481179,44.0725543856754,-0.965797556071593
"20030404 00:00",30.413,31.037,30.218,30.929,32.4415635406989,40.2262488867459,43.3732261131427,-1.03387647038213
"20030407 00:00",29.758,30.659,29.597,29.894,31.9783701696627,37.8255124103501,42.3645508944532,-1.15598031655343
"20030408 00:00",29.789,30.203,29.465,29.765,31.575939229724,37.5316403780803,41.4858398914763,-1.23752073399533
"20030409 00:00",29.608,30.645,29.39,30.557,31.3906775515924,40.5181883155383,41.3099032413057,-1.20788146320132
"20030410 00:00",30.06,30.372,28.771,28.939,30.9449179967574,36.7408308020139,40.4791627977981,-1.30511158805595
