"Timestamp","Open","High","Low","Close","EMA","RSI","SlowRSI","MACD"
"20030321 00:00",885.5,897.01,878.24,895.26,,,,
"20030324 00:00",882.7,883.2,861.91,864.41,,,,
"20030325 00:00",863.4,880.42,857.64,874.16,,,,
"20030326 00:00",874.41,876.66,866.63,869.64,,,,
"20030327 00:00",867.63,874.88,858.11,868.87,,,,
"20030328 00:00",870.12,870.37,860.84,863.85,,,,
"20030331 00:00",864.81,864.81,843.27,845.52,,,,
"20030401 00:00",847.52,861.53,846.77,858.77,,,,
"20030402 00:00",864.03,885.3,863.78,879.29,,,,
"20030403 00:00",877.03,890.04,874.77,874.77,869.454,,,
"20030404 00:00",879.52,885.27,874.5,879.76,871.327818181818,,,
"20030407 00:00",891.23,905.75,877.71,877.71,872.488214876033,,,
"20030408 00:00",885.21,886.46,875.19,879.44,873.752175807663,,,
"20030409 00:00",876.18,887.94,865.91,867.66,872.644507478997,,,
"20030410 00:00",867.4,873.15,862.89,873.15,872.736415210089,,,
"20030411 00:00",871.64,884.4,866.13,869.63,872.171612444618,,,
"20030414 00:00",869.59,887.1,866.84,886.6,874.794955636506,,,
"20030415 00:00",887.35,894.6,881.33,894.6,878.395872793504,,,
"20030416 00:00",903.6,904.35,877.81,880.06,878.698441376504,,,
"20030417 00:00",879.8,894.31,878.8,893.06,881.309633853503,,,6.49913385350271
"20030421 00:00",895.01,898.75,888.24,893.99,883.615154971048,49.6667191518396,,6.97803592342871
"20030422 00:00",892.24,912.5,886.22,911.5,888.685126794494,54.1063957866845,,8.72773337045726
"20030423 00:00",910.74,920.24,909.74,918.99,894.195103740949,55.8594909954759,,10.5203192144403
"20030424 00:00",915.73,917.48,906.46,910.71,897.197812151686,53.4821729092898,,10.9482451991299
"20030425 00:00",909.2,913.46,897.43,899.18,897.558209942288,50.3417101316911,,10.0771731756902
"20030428 00:00",898.14,918.65,896.64,914.65,900.6658081346,54.1445898554774,,10.5972510600584
"20030429 00:00",914.89,924.65,911.13,917.88,903.795661201036,54.9036064066849,,11.078395276451
"20030430 00:00",915.63,922.12,911.62,916.87,906.172813709938,54.6060994905571,,11.1552873972188
"20030501 00:00",915.61,916.35,902.59,905.84,906.112302126313,51.4040775934526,,10.0640640338527
"20030502 00:00",918.09,930.85,911.83,928.34,910.153701739711,56.8386075729068,53.535346989406,11.0300577512942
"20030505 00:00",928.3,933.8,924.29,927.29,913.269392332491,56.5280733151766,54.079479048637,11.4632382477329
"20030506 00:00",926.03,940.03,925.03,935.03,917.225866453856,58.2960296999491,54.8461246216029,12.2555365676466
"20030507 00:00",932.52,937.77,926.51,930.26,919.595708916791,56.7975661027312,55.2009321636262,12.2168390197446
"20030508 00:00",929,930,919.48,921.48,919.938307295557,54.1030457680833,55.0013164553457,11.2164726268001
"20030509 00:00",923.48,934.23,920.72,933.23,922.354978696364,56.9781932709855,55.3607486036438,11.2990330436801
"20030512 00:00",934.69,947.18,929.43,944.93,926.459528024298,59.6289547316392,56.1367860814612,12.1774819575837
"20030513 00:00",942.17,947.67,938.91,943.91,929.632341110789,59.2936951307907,56.7107695449756,12.5285851456667
"20030514 00:00",942.16,948.66,935.64,941.39,931.770097272464,58.4392088025904,57.0250312281783,12.3533656849721
"20030515 00:00",940.64,948.64,938.88,947.13,934.562806859289,59.8272918750895,57.5345331639803,12.5067163753674
"20030516 00:00",944.87,949.12,938.86,944.36,936.344114703054,58.8292037397648,57.769927814123,12.1638423604589
"20030519 00:00",940.82,940.82,920.04,922.3,933.790639302499,51.6112213430726,56.6501630012047,9.78944051634119
"20030520 00:00",922.79,926.04,912.27,920.03,931.288704883863,50.9343127261617,55.6109174966514,7.6657155059105
"20030521 00:00",921.02,924.51,913.76,922.51,929.69257672316,51.6633747059623,54.8931824437988,6.17558633358453
"20030522 00:00",922.76,936,922.75,931.25,929.975744591677,54.1885787498515,54.765072681263,5.72227709634626
"20030523 00:00",933.24,935.74,927.48,932.98,930.521972847735,54.6818697573008,54.7499448769062,5.43740701862691
"20030526 00:00",933.69,935.44,932.94,935.43,931.414341420874,55.3978184656304,54.8677400748561,5.34449614691903
"20030527 00:00",932.17,953.67,927.42,949.67,934.733552071624,59.3289337857902,55.6788662041168,6.4160730142363
"20030528 00:00",950.91,959.91,950.16,952.15,937.900178967693,59.97563286557,56.4600965061992,7.31293601100822
"20030529 00:00",951.65,962.64,946.38,949.38,939.987419155385,58.8749760889033,56.8991655212363,7.61038981362276
"20030530 00:00",952.13,965.87,950.63,965.37,944.602433854406,63.0008325403714,58.0085595247154,9.08321683090662
"20030602 00:00",968.58,979.83,965.32,968.82,949.005627699059,63.8250891637934,59.0661103681841,10.3149075349409
"20030603 00:00",966.56,973.56,963.81,972.55,953.286422662866,64.7195689042224,60.0940119201911,11.3710091810451
"20030604 00:00",975.55,988.29,970.54,986.79,959.377982178709,67.9084029740374,61.5148102936177,13.1887985522991
"20030605 00:00",985.53,991.52,977.77,991.52,965.221985418944,68.8915181532282,62.856029904456,14.7155811855251
"20030606 00:00",992.27,1008.76,986.25,988,969.363442615499,67.2770193366277,63.6598461648508,15.2862197376444
"20030609 00:00",987.96,992.21,972.45,977.7,970.879180321772,62.7476241120638,63.4939876097986,14.55216914657
"20030610 00:00",978.19,987.18,976.68,987.18,973.842965717813,65.0286656135369,63.7730199741147,14.5775746545354
"20030611 00:00",989.42,998.41,981.92,997.41,978.127881041847,67.3028848971765,64.4148135964895,15.2296700798339
"20030612 00:00",998.16,1004.65,990.4,1000.39,982.175539034239,67.9421363682501,65.0561450095369,15.7066814971789
