"Timestamp","Open","High","Low","Close"
"20030821 00:00",2.3045,2.3417,2.2627,2.2855
"20030822 00:00",2.2824,2.3218,2.2772,2.3015
"20030825 00:00",2.3024,2.3099,2.2795,2.3062
"20030826 00:00",2.3057,2.376,2.2969,2.3095
"20030827 00:00",2.2988,2.3204,2.2827,2.3178
"20030828 00:00",2.3148,2.3314,2.3071,2.3287
"20030829 00:00",2.3206,2.3622,2.3018,2.3597
"20030902 00:00",2.3128,2.3448,2.3026,2.3423
"20030903 00:00",2.3468,2.3959,2.3464,2.3933
"20030904 00:00",2.3852,2.4443,2.3826,2.4393
"20030905 00:00",2.4387,2.4483,2.3796,2.3871
"20030908 00:00",2.3854,2.3969,2.3314,2.3364
"20030909 00:00",2.3359,2.3549,2.3347,2.3496
"20030910 00:00",2.3466,2.3603,2.3381,2.3503
"20030911 00:00",2.3523,2.3563,2.251,2.2676
"20030912 00:00",2.2653,2.2678,2.2194,2.2218
"20030915 00:00",2.2257,2.2308,2.2041,2.2139
"20030916 00:00",2.2165,2.2291,2.1876,2.1901
"20030917 00:00",2.1878,2.2028,2.1833,2.1858
"20030918 00:00",2.186,2.1986,2.1839,2.1864
"20030919 00:00",2.1866,2.2188,2.1747,2.2065
"20030922 00:00",2.2055,2.2304,2.2055,2.2279
"20030923 00:00",2.2281,2.2281,2.1869,2.1894
"20030924 00:00",2.1896,2.2047,2.1679,2.1973
"20030925 00:00",2.1951,2.2371,2.1951,2.2151
"20030926 00:00",2.2128,2.2279,2.203,2.2157
"20030929 00:00",2.2146,2.237,2.1929,2.215
"20030930 00:00",2.2152,2.2154,2.1568,2.1593
"20031001 00:00",2.1594,2.1672,2.1451,2.1599
"20031002 00:00",2.1576,2.1921,2.1576,2.158
"20031003 00:00",2.1582,2.2027,2.1559,2.188
"20031006 00:00",2.1747,2.1873,2.1652,2.1751
"20031007 00:00",2.1704,2.2076,2.1682,2.1978
"20031008 00:00",2.1931,2.2004,2.1714,2.1763
"20031009 00:00",2.1765,2.1842,2.1719,2.1769
"20031010 00:00",2.1746,2.1773,2.1185,2.1234
"20031013 00:00",2.1223,2.1472,2.1198,2.1399
"20031014 00:00",2.1401,2.1602,2.1207,2.1503
"20031015 00:00",2.1456,2.1507,2.1238,2.1288
"20031016 00:00",2.1289,2.1391,2.1096,2.1146
"20031017 00:00",2.1172,2.1372,2.1078,2.1078
"20031020 00:00",2.1091,2.1168,2.102,2.1046
"20031021 00:00",2.1047,2.1446,2.1023,2.1273
"20031022 00:00",2.1275,2.1871,2.1201,2.1748
"20031023 00:00",2.1725,2.3529,2.1725,2.3085
"20031024 00:00",2.3038,2.3436,2.2918,2.3166
"20031027 00:00",2.3156,2.3974,2.3156,2.3234
"20031028 00:00",2.3162,2.3759,2.2993,2.371
"20031029 00:00",2.3712,2.4606,2.3662,2.4556
"20031030 00:00",2.4509,2.4809,2.4316,2.4489
"20031031 00:00",2.4417,2.4516,2.4026,2.4446
"20031103 00:00",2.4363,2.444,2.3699,2.3749
"20031104 00:00",2.3603,2.368,2.2913,2.2963
"20031105 00:00",2.287,2.3564,2.2796,2.344
