20030226 19:00,116.203,116.203,116.203,116.203,0
20030320 18:00,116.219,116.235,115.627,115.866,0
20030320 19:00,115.882,115.946,115.722,115.897,0
20030321 13:00,115.845,115.94,115.636,115.7,0
20030321 14:00,115.684,115.795,115.604,115.667,0
20030321 15:00,115.651,115.651,115.25,115.346,0
20030321 16:00,115.362,115.586,115.185,115.361,0
20030321 17:00,115.345,115.393,115.072,115.184,0
20030321 18:00,115.168,115.375,115.04,115.343,0
20030321 19:00,115.327,115.39,115.166,115.166,0
20030324 13:00,115.743,115.982,115.695,115.902,0
20030324 14:00,115.918,115.982,115.677,115.821,0
20030324 15:00,115.837,115.948,115.757,115.883,0
20030324 16:00,115.899,115.946,115.851,115.93,0
20030324 17:00,115.946,116.025,115.898,115.961,0
20030324 18:00,115.977,116.136,115.961,116.055,0
20030324 19:00,116.039,116.151,115.927,115.974,0
20030325 13:00,116.209,116.209,116.049,116.129,0
20030325 14:00,116.144,116.271,116.144,116.239,0
20030325 15:00,116.223,116.414,116.126,116.126,0
20030325 16:00,116.11,116.206,115.998,116.093,0
20030325 17:00,116.077,116.077,115.773,115.836,0
20030325 18:00,115.852,115.852,115.533,115.756,0
20030325 19:00,115.74,115.994,115.675,115.994,0
20030326 13:00,115.973,116.053,115.829,115.94,0
20030326 14:00,115.956,116.035,115.924,115.971,0
20030326 15:00,115.987,116.082,115.907,116.034,0
20030326 16:00,116.05,116.066,115.969,116.001,0
20030326 17:00,116.017,116.191,115.952,116.127,0
20030326 18:00,116.111,116.285,116.031,116.285,0
20030326 19:00,116.301,116.317,116.094,116.141,0
20030327 13:00,116.535,116.598,116.454,116.534,0
20030327 14:00,116.55,116.55,116.31,116.437,0
20030327 15:00,116.453,116.516,116.357,116.516,0
20030327 16:00,116.531,116.563,116.34,116.371,0
20030327 17:00,116.387,116.402,116.114,116.178,0
20030327 18:00,116.194,116.257,116.145,116.145,0
20030327 19:00,116.161,116.32,116.145,116.303,0
20030328 13:00,116.57,116.697,116.521,116.601,0
20030328 14:00,116.585,116.776,116.569,116.711,0
20030328 15:00,116.727,116.791,116.599,116.678,0
20030328 16:00,116.694,116.773,116.598,116.757,0
20030328 17:00,116.741,116.836,116.692,116.724,0
20030328 18:00,116.74,116.74,116.611,116.707,0
20030328 19:00,116.722,116.802,116.658,116.689,0
20030331 13:00,117.025,117.104,116.93,117.088,0
20030331 14:00,117.104,117.294,117.072,117.294,0
