20020505 20:00,1.586,1.586,1.586,1.586
20020506 20:00,1.5849,1.5849,1.5849,1.5849
20020507 20:00,1.58845,1.58845,1.58845,1.58845
20020508 20:00,1.60955,1.60955,1.60955,1.60955
20020509 20:00,1.59785,1.59785,1.59785,1.59785
20020510 20:00,1.5912,1.5912,1.5912,1.5912
20020510 22:00,1.5912,1.5912,1.5912,1.5912
20020513 20:00,1.596,1.596,1.596,1.596
20020514 20:00,1.6145,1.6145,1.6145,1.6145
20020515 20:00,1.595,1.595,1.595,1.595
20020516 20:00,1.5974,1.5974,1.5974,1.5974
20020517 20:00,1.5803,1.5803,1.5803,1.5803
20020517 21:00,1.5811,1.5811,1.5811,1.5811
20020519 02:00,1.5811,1.5811,1.5811,1.5811
20020520 20:00,1.5774,1.5774,1.5774,1.5774
20020521 20:00,1.5773,1.5773,1.5773,1.5773
20020522 20:00,1.5693,1.5693,1.5693,1.5693
20020523 20:00,1.5782,1.5782,1.5782,1.5782
20020526 20:00,1.5826,1.5826,1.5826,1.5826
20020527 20:00,1.58245,1.58245,1.58245,1.58245
20020528 20:00,1.5739,1.5739,1.5739,1.5739
20020529 20:00,1.5685,1.5685,1.5685,1.5685
20020530 20:00,1.56225,1.56225,1.56225,1.56225
20020531 20:00,1.568,1.568,1.568,1.568
20020602 20:00,1.5697,1.5697,1.5697,1.5697
20020603 20:00,1.56035,1.56035,1.56035,1.56035
20020604 20:00,1.5652,1.5652,1.5652,1.5652
20020605 20:00,1.5651,1.5651,1.5651,1.5651
20020606 20:00,1.5558,1.5558,1.5558,1.5558
20020607 20:00,1.5578,1.5578,1.5578,1.5578
20020609 20:00,1.5584,1.5584,1.5584,1.5584
20020610 20:00,1.55885,1.55885,1.55885,1.55885
20020611 20:00,1.55535,1.55535,1.55535,1.55535
20020612 20:00,1.56605,1.56605,1.56605,1.56605
20020613 20:00,1.56305,1.56305,1.56305,1.56305
20020614 20:00,1.5608,1.5608,1.5608,1.5608
20020616 20:00,1.5609,1.5609,1.5609,1.5609
20020617 20:00,1.56265,1.56265,1.56265,1.56265
20020618 20:00,1.55015,1.55015,1.55015,1.55015
20020619 20:00,1.53615,1.53615,1.53615,1.53615
20020620 20:00,1.52385,1.52385,1.52385,1.52385
20020621 20:00,1.5106,1.5106,1.5106,1.5106
20020621 22:00,1.5108,1.5108,1.5108,1.5108
20020624 20:00,1.51215,1.51215,1.51215,1.51215
20020625 20:00,1.4986,1.4986,1.4986,1.4986
20020626 20:00,1.49705,1.49705,1.49705,1.49705
20020627 20:00,1.48755,1.48755,1.48755,1.48755
20020628 20:00,1.4807,1.4807,1.4807,1.4807
20020630 20:00,1.4814,1.4814,1.4814,1.4814
20020701 20:00,1.4831,1.4831,1.4831,1.4831
20020702 20:00,1.4868,1.4868,1.4868,1.4868
20020703 20:00,1.4931,1.4931,1.4931,1.4931
20020704 20:00,1.49495,1.49495,1.49495,1.49495
20020705 20:00,1.5077,1.5077,1.5077,1.5077
20020707 20:00,1.5059,1.5059,1.5059,1.5059
20020708 20:00,1.48375,1.48375,1.48375,1.48375
20020709 20:00,1.4821,1.4821,1.4821,1.4821
20020710 20:00,1.4872,1.4872,1.4872,1.4872
20020711 20:00,1.48275,1.48275,1.48275,1.48275
20020712 20:00,1.4824,1.4824,1.4824,1.4824
20020712 22:00,1.4833,1.4833,1.4833,1.4833
20020715 20:00,1.4619,1.4619,1.4619,1.4619
20020716 20:00,1.4494,1.4494,1.4494,1.4494
20020717 20:00,1.4552,1.4552,1.4552,1.4552
20020718 20:00,1.4484,1.4484,1.4484,1.4484
20020719 20:00,1.4423,1.4423,1.4423,1.4423
20020721 20:00,1.4419,1.4419,1.4419,1.4419
20020722 20:00,1.4417,1.4417,1.4417,1.4417
20020723 20:00,1.46925,1.46925,1.46925,1.46925
20020724 20:00,1.45845,1.45845,1.45845,1.45845
20020725 20:00,1.43935,1.43935,1.43935,1.43935
20020726 20:00,1.4658,1.4658,1.4658,1.4658
20020728 19:00,1.46635,1.46635,1.46635,1.46635
20020729 20:00,1.4866,1.4866,1.4866,1.4866
20020730 20:00,1.4819,1.4819,1.4819,1.4819
20020731 20:00,1.4855,1.4855,1.4855,1.4855
20020801 20:00,1.4719,1.4719,1.4719,1.4719
20020802 20:00,1.4702,1.4702,1.4702,1.4702
20020804 20:00,1.4695,1.4695,1.4695,1.4695
20020805 20:00,1.48295,1.48295,1.48295,1.48295
20020806 20:00,1.5092,1.5092,1.5092,1.5092
20020807 20:00,1.49585,1.49585,1.49585,1.49585
20020808 20:00,1.5128,1.5128,1.5128,1.5128
20020809 20:00,1.5031,1.5031,1.5031,1.5031
20020811 11:00,1.5031,1.5031,1.5031,1.5031
20020812 20:00,1.49365,1.49365,1.49365,1.49365
20020813 20:00,1.4857,1.4857,1.4857,1.4857
20020814 20:00,1.4922,1.4922,1.4922,1.4922
20020815 20:00,1.4898,1.4898,1.4898,1.4898
20020816 20:00,1.4886,1.4886,1.4886,1.4886
20020818 20:00,1.4898,1.4898,1.4898,1.4898
20020819 20:00,1.50345,1.50345,1.50345,1.50345
20020820 20:00,1.49975,1.49975,1.49975,1.49975
20020821 20:00,1.4975,1.4975,1.4975,1.4975
20020822 20:00,1.51945,1.51945,1.51945,1.51945
20020823 20:00,1.5131,1.5131,1.5131,1.5131
20020823 22:00,1.5124,1.5124,1.5124,1.5124
20020826 20:00,1.51425,1.51425,1.51425,1.51425
20020827 20:00,1.49245,1.49245,1.49245,1.49245
20020828 20:00,1.50165,1.50165,1.50165,1.50165
20020829 20:00,1.49435,1.49435,1.49435,1.49435
20020830 20:00,1.4973,1.4973,1.4973,1.4973
20020901 20:00,1.4979,1.4979,1.4979,1.4979
20020902 20:00,1.49585,1.49585,1.49585,1.49585
20020903 20:00,1.47085,1.47085,1.47085,1.47085
20020904 20:00,1.4744,1.4744,1.4744,1.4744
20020905 20:00,1.4731,1.4731,1.4731,1.4731
20020908 20:00,1.4848,1.4848,1.4848,1.4848
20020909 20:00,1.48915,1.48915,1.48915,1.48915
20020910 20:00,1.49655,1.49655,1.49655,1.49655
20020912 20:00,1.496,1.496,1.496,1.496
20020913 20:00,1.5109,1.5109,1.5109,1.5109
20020915 20:00,1.5114,1.5114,1.5114,1.5114
20020916 20:00,1.5155,1.5155,1.5155,1.5155
20020917 20:00,1.5082,1.5082,1.5082,1.5082
20020918 20:00,1.50085,1.50085,1.50085,1.50085
20020919 20:00,1.4819,1.4819,1.4819,1.4819
20020920 20:00,1.4913,1.4913,1.4913,1.4913
20020922 20:00,1.4924,1.4924,1.4924,1.4924
20020923 20:00,1.4972,1.4972,1.4972,1.4972
20020924 20:00,1.4908,1.4908,1.4908,1.4908
20020925 20:00,1.4998,1.4998,1.4998,1.4998
20020926 20:00,1.5027,1.5027,1.5027,1.5027
20020927 20:00,1.4943,1.4943,1.4943,1.4943
20020929 20:00,1.4932,1.4932,1.4932,1.4932
20020930 20:00,1.4747,1.4747,1.4747,1.4747
20021001 20:00,1.4882,1.4882,1.4882,1.4882
20021002 20:00,1.4782,1.4782,1.4782,1.4782
20021003 20:00,1.4783,1.4783,1.4783,1.4783
20021004 20:00,1.4928,1.4928,1.4928,1.4928
20021006 20:00,1.4919,1.4919,1.4919,1.4919
20021007 20:00,1.48775,1.48775,1.48775,1.48775
20021008 20:00,1.4981,1.4981,1.4981,1.4981
20021009 20:00,1.4791,1.4791,1.4791,1.4791
20021010 20:00,1.4842,1.4842,1.4842,1.4842
20021011 20:00,1.4823,1.4823,1.4823,1.4823
20021013 20:00,1.4815,1.4815,1.4815,1.4815
20021014 20:00,1.48125,1.48125,1.48125,1.48125
20021015 20:00,1.4943,1.4943,1.4943,1.4943
20021016 20:00,1.4945,1.4945,1.4945,1.4945
20021017 20:00,1.5119,1.5119,1.5119,1.5119
20021018 20:00,1.5118,1.5118,1.5118,1.5118
20021020 20:00,1.5117,1.5117,1.5117,1.5117
20021021 20:00,1.5111,1.5111,1.5111,1.5111
20021022 20:00,1.5021,1.5021,1.5021,1.5021
20021023 20:00,1.5033,1.5033,1.5033,1.5033
20021024 20:00,1.5005,1.5005,1.5005,1.5005
20021025 20:00,1.5032,1.5032,1.5032,1.5032
20021027 20:00,1.5027,1.5027,1.5027,1.5027
20021028 20:00,1.48855,1.48855,1.48855,1.48855
